structure,resell,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,beats_bh_return,beats_bh_sharpe
F(초기40% 10일분할),55,10,0.0799,0.0125,-0.0543,0.0319,0.416,False,False
F(초기40% 10일분할),55,11,0.0634,0.01,-0.0543,0.0358,0.303,False,False
F(초기40% 10일분할),55,12,0.0634,0.01,-0.0543,0.0358,0.303,False,False
F(초기40% 10일분할),55,13,0.0634,0.01,-0.0543,0.0358,0.303,False,False
F(초기40% 10일분할),55,14,0.1359,0.0208,-0.0543,0.0426,0.517,False,False
F(초기40% 10일분할),55,15,0.1367,0.0209,-0.0543,0.0426,0.52,False,False
F(초기40% 10일분할),55,16,0.1716,0.0259,-0.0543,0.0512,0.54,False,False
F(초기40% 10일분할),55,17,0.2931,0.0423,-0.0696,0.0612,0.728,False,False
F(초기40% 10일분할),55,18,0.2707,0.0394,-0.0858,0.0619,0.674,False,False
F(초기40% 10일분할),55,19,0.3437,0.0488,-0.0858,0.0777,0.669,False,False
F(초기40% 10일분할),55,20,0.317,0.0454,-0.1127,0.0792,0.616,False,False
F(초기40% 10일분할),55,21,0.3017,0.0434,-0.1112,0.0801,0.586,False,False
F(초기40% 10일분할),55,22,0.2957,0.0427,-0.1515,0.0837,0.555,False,False
F(초기40% 10일분할),55,23,0.3045,0.0438,-0.1515,0.0885,0.542,False,False
F(초기40% 10일분할),55,24,0.3244,0.0463,-0.1515,0.0896,0.565,False,False
F(초기40% 10일분할),55,25,0.3653,0.0515,-0.1515,0.0906,0.616,False,False
F(초기40% 10일분할),55,26,0.3331,0.0475,-0.1515,0.0912,0.569,False,False
F(초기40% 10일분할),55,27,0.3342,0.0476,-0.1984,0.0969,0.542,False,False
F(초기40% 10일분할),55,28,0.6005,0.0788,-0.2131,0.1278,0.673,False,False
F(초기40% 10일분할),55,29,0.6788,0.0871,-0.2201,0.1369,0.695,False,False
F(초기40% 10일분할),55,30,0.6872,0.088,-0.217,0.1383,0.695,False,False
F(초기40% 10일분할),55,31,0.7574,0.0952,-0.2452,0.1397,0.738,False,False
F(초기40% 10일분할),55,32,0.7732,0.0968,-0.2452,0.1399,0.748,False,False
F(초기40% 10일분할),55,33,0.8244,0.1018,-0.2374,0.1401,0.78,False,False
F(초기40% 10일분할),55,34,0.2332,0.0344,-0.343,0.1725,0.287,False,False
F(초기40% 10일분할),55,35,0.2695,0.0392,-0.343,0.1733,0.315,False,False
F(초기40% 10일분할),55,36,0.2975,0.0429,-0.343,0.1781,0.331,False,False
F(초기40% 10일분할),55,37,0.3527,0.0499,-0.3736,0.1817,0.366,False,False
F(초기40% 10일분할),55,38,0.3318,0.0473,-0.3736,0.1829,0.351,False,False
F(초기40% 10일분할),55,39,0.2718,0.0395,-0.3736,0.1847,0.308,False,False
F(초기40% 10일분할),55,40,0.2828,0.041,-0.3736,0.1853,0.315,False,False
F(초기40% 10일분할),55,41,0.3344,0.0476,-0.3736,0.1891,0.347,False,False
F(초기40% 10일분할),55,42,0.2488,0.0365,-0.3736,0.1933,0.287,False,False
F(초기40% 10일분할),55,43,0.3743,0.0526,-0.3736,0.1943,0.368,False,False
F(초기40% 10일분할),55,44,0.441,0.0607,-0.3736,0.195,0.408,False,False
F(초기40% 10일분할),55,45,0.3697,0.052,-0.3736,0.1964,0.363,False,False
F(초기40% 10일분할),56,10,0.0734,0.0115,-0.0543,0.0323,0.381,False,False
F(초기40% 10일분할),56,11,0.0569,0.009,-0.0543,0.0361,0.273,False,False
F(초기40% 10일분할),56,12,0.0569,0.009,-0.0543,0.0361,0.273,False,False
F(초기40% 10일분할),56,13,0.0569,0.009,-0.0543,0.0361,0.273,False,False
F(초기40% 10일분할),56,14,0.1281,0.0196,-0.0543,0.0429,0.488,False,False
F(초기40% 10일분할),56,15,0.129,0.0198,-0.0543,0.0429,0.491,False,False
F(초기40% 10일분할),56,16,0.1617,0.0245,-0.0543,0.0514,0.51,False,False
F(초기40% 10일분할),56,17,0.2811,0.0408,-0.0696,0.0614,0.701,False,False
F(초기40% 10일분할),56,18,0.2589,0.0378,-0.0858,0.0621,0.647,False,False
F(초기40% 10일분할),56,19,0.3253,0.0465,-0.0858,0.0779,0.639,False,False
F(초기40% 10일분할),56,20,0.2987,0.0431,-0.1163,0.0793,0.586,False,False
F(초기40% 10일분할),56,21,0.2837,0.0411,-0.1148,0.0802,0.557,False,False
F(초기40% 10일분할),56,22,0.2778,0.0403,-0.1549,0.0838,0.527,False,False
F(초기40% 10일분할),56,23,0.2865,0.0415,-0.1549,0.0886,0.516,False,False
F(초기40% 10일분할),56,24,0.3099,0.0445,-0.1549,0.0897,0.544,False,False
F(초기40% 10일분할),56,25,0.3494,0.0495,-0.1549,0.0907,0.594,False,False
F(초기40% 10일분할),56,26,0.3175,0.0455,-0.1549,0.0913,0.547,False,False
F(초기40% 10일분할),56,27,0.3196,0.0457,-0.201,0.097,0.523,False,False
F(초기40% 10일분할),56,28,0.5601,0.0744,-0.2156,0.128,0.639,False,False
F(초기40% 10일분할),56,29,0.6001,0.0787,-0.2226,0.1375,0.634,False,False
F(초기40% 10일분할),56,30,0.6131,0.0802,-0.2201,0.139,0.639,False,False
F(초기40% 10일분할),56,31,0.6803,0.0873,-0.2482,0.1404,0.682,False,False
F(초기40% 10일분할),56,32,0.6954,0.0889,-0.2482,0.1405,0.692,False,False
F(초기40% 10일분할),56,33,0.7443,0.0939,-0.2405,0.1408,0.724,False,False
F(초기40% 10일분할),56,34,0.1765,0.0266,-0.343,0.173,0.242,False,False
F(초기40% 10일분할),56,35,0.2111,0.0314,-0.343,0.1738,0.269,False,False
F(초기40% 10일분할),56,36,0.2419,0.0355,-0.343,0.1786,0.29,False,False
F(초기40% 10일분할),56,37,0.3082,0.0443,-0.3736,0.1822,0.335,False,False
F(초기40% 10일분할),56,38,0.2902,0.0419,-0.3736,0.1835,0.321,False,False
F(초기40% 10일분할),56,39,0.2321,0.0342,-0.3736,0.1853,0.279,False,False
F(초기40% 10일분할),56,40,0.2427,0.0357,-0.3736,0.1858,0.286,False,False
F(초기40% 10일분할),56,41,0.3266,0.0466,-0.3736,0.1897,0.341,False,False
F(초기40% 10일분할),56,42,0.2415,0.0355,-0.3736,0.1939,0.281,False,False
F(초기40% 10일분할),56,43,0.3666,0.0517,-0.3736,0.1952,0.362,False,False
F(초기40% 10일분할),56,44,0.406,0.0565,-0.3736,0.1965,0.385,False,False
F(초기40% 10일분할),56,45,0.3365,0.0479,-0.3736,0.1979,0.341,False,False
F(초기40% 10일분할),57,10,0.0608,0.0096,-0.0543,0.0331,0.313,False,False
F(초기40% 10일분할),57,11,0.0445,0.007,-0.0543,0.0368,0.215,False,False
F(초기40% 10일분할),57,12,0.0445,0.007,-0.0543,0.0368,0.215,False,False
F(초기40% 10일분할),57,13,0.0445,0.007,-0.0543,0.0368,0.215,False,False
F(초기40% 10일분할),57,14,0.1084,0.0167,-0.0543,0.0435,0.414,False,False
F(초기40% 10일분할),57,15,0.1091,0.0168,-0.0543,0.0435,0.417,False,False
F(초기40% 10일분할),57,16,0.1596,0.0242,-0.0543,0.0518,0.5,False,False
F(초기40% 10일분할),57,17,0.2142,0.0318,-0.1467,0.0645,0.532,False,False
F(초기40% 10일분할),57,18,0.2142,0.0318,-0.1467,0.0645,0.532,False,False
F(초기40% 10일분할),57,19,0.2783,0.0404,-0.1467,0.0798,0.55,False,False
F(초기40% 10일분할),57,20,0.2526,0.037,-0.1752,0.0813,0.5,False,False
F(초기40% 10일분할),57,21,0.2355,0.0347,-0.1752,0.0821,0.468,False,False
F(초기40% 10일분할),57,22,0.2292,0.0338,-0.2125,0.0857,0.442,False,False
F(초기40% 10일분할),57,23,0.2273,0.0336,-0.2125,0.0906,0.42,False,False
F(초기40% 10일분할),57,24,0.2564,0.0375,-0.2125,0.0917,0.459,False,False
F(초기40% 10일분할),57,25,0.2631,0.0384,-0.2175,0.0968,0.449,False,False
F(초기40% 10일분할),57,26,0.2332,0.0344,-0.2175,0.0974,0.406,False,False
F(초기40% 10일분할),57,27,0.2702,0.0393,-0.2396,0.101,0.443,False,False
F(초기40% 10일분할),57,28,0.5296,0.0709,-0.2396,0.1308,0.603,False,False
F(초기40% 10일분할),57,29,0.5688,0.0753,-0.2463,0.1402,0.601,False,False
F(초기40% 10일분할),57,30,0.5501,0.0732,-0.2411,0.1417,0.582,False,False
F(초기40% 10일분할),57,31,0.6146,0.0803,-0.2684,0.1431,0.625,False,False
F(초기40% 10일분할),57,32,0.6292,0.0819,-0.2684,0.1432,0.635,False,False
F(초기40% 10일분할),57,33,0.6762,0.0869,-0.2609,0.1435,0.667,False,False
F(초기40% 10일분할),57,34,0.0923,0.0143,-0.343,0.1746,0.17,False,False
F(초기40% 10일분할),57,35,0.1305,0.02,-0.343,0.1754,0.203,False,False
F(초기40% 10일분할),57,36,0.1584,0.024,-0.343,0.1802,0.225,False,False
F(초기40% 10일분할),57,37,0.2203,0.0326,-0.3736,0.1838,0.271,False,False
F(초기40% 10일분할),57,38,0.1083,0.0167,-0.3736,0.1885,0.184,False,False
F(초기40% 10일분할),57,39,0.0849,0.0132,-0.3736,0.1899,0.166,False,False
F(초기40% 10일분할),57,40,0.0943,0.0146,-0.3736,0.1905,0.173,False,False
F(초기40% 10일분할),57,41,0.1519,0.0231,-0.3736,0.1942,0.217,False,False
F(초기40% 10일분할),57,42,0.0779,0.0122,-0.3736,0.1983,0.161,False,False
F(초기40% 10일분할),57,43,0.1902,0.0285,-0.3736,0.1996,0.244,False,False
F(초기40% 10일분할),57,44,0.1559,0.0236,-0.3736,0.2014,0.22,False,False
F(초기40% 10일분할),57,45,0.1567,0.0237,-0.3736,0.2022,0.22,False,False
F(초기40% 10일분할),58,10,0.0488,0.0077,-0.0543,0.0351,0.243,False,False
F(초기40% 10일분할),58,11,0.0326,0.0052,-0.0634,0.0386,0.157,False,False
F(초기40% 10일분할),58,12,0.0326,0.0052,-0.0634,0.0386,0.157,False,False
F(초기40% 10일분할),58,13,0.0326,0.0052,-0.0634,0.0386,0.157,False,False
F(초기40% 10일분할),58,14,0.1118,0.0172,-0.0634,0.0453,0.411,False,False
F(초기40% 10일분할),58,15,0.1126,0.0174,-0.0634,0.0453,0.413,False,False
F(초기40% 10일분할),58,16,0.1742,0.0262,-0.0669,0.0535,0.525,False,False
F(초기40% 10일분할),58,17,0.2216,0.0328,-0.1467,0.0658,0.538,False,False
F(초기40% 10일분할),58,18,0.2216,0.0328,-0.1467,0.0658,0.538,False,False
F(초기40% 10일분할),58,19,0.2892,0.0418,-0.1467,0.0804,0.565,False,False
F(초기40% 10일분할),58,20,0.2593,0.0379,-0.1752,0.0818,0.509,False,False
F(초기40% 10일분할),58,21,0.1627,0.0246,-0.2333,0.0855,0.335,False,False
F(초기40% 10일분할),58,22,0.1996,0.0298,-0.2315,0.0869,0.391,False,False
F(초기40% 10일분할),58,23,0.1977,0.0295,-0.2315,0.0917,0.372,False,False
F(초기40% 10일분할),58,24,0.2533,0.0371,-0.2315,0.0923,0.452,False,False
F(초기40% 10일분할),58,25,0.2704,0.0393,-0.2338,0.0974,0.456,False,False
F(초기40% 10일분할),58,26,0.2404,0.0354,-0.2338,0.098,0.414,False,False
F(초기40% 10일분할),58,27,0.2793,0.0405,-0.2554,0.1024,0.45,False,False
F(초기40% 10일분할),58,28,0.5406,0.0722,-0.2554,0.1319,0.608,False,False
F(초기40% 10일분할),58,29,0.5943,0.0781,-0.2554,0.1411,0.617,False,False
F(초기40% 10일분할),58,30,0.6013,0.0789,-0.2532,0.1426,0.617,False,False
F(초기40% 10일분할),58,31,0.6702,0.0862,-0.2801,0.144,0.661,False,False
F(초기40% 10일분할),58,32,0.6852,0.0878,-0.2801,0.1441,0.671,False,False
F(초기40% 10일분할),58,33,0.7339,0.0928,-0.2727,0.1444,0.703,False,False
F(초기40% 10일분할),58,34,0.1299,0.0199,-0.343,0.1753,0.202,False,False
F(초기40% 10일분할),58,35,0.1755,0.0264,-0.343,0.1761,0.24,False,False
F(초기40% 10일분할),58,36,0.2056,0.0306,-0.343,0.1809,0.261,False,False
F(초기40% 10일분할),58,37,0.27,0.0393,-0.3736,0.1845,0.306,False,False
F(초기40% 10일분할),58,38,0.1545,0.0234,-0.3736,0.1891,0.22,False,False
F(초기40% 10일분할),58,39,0.1346,0.0206,-0.3736,0.1906,0.205,False,False
F(초기40% 10일분할),58,40,0.1382,0.0211,-0.3736,0.1909,0.207,False,False
F(초기40% 10일분할),58,41,0.2224,0.0329,-0.3736,0.1948,0.268,False,False
F(초기40% 10일분할),58,42,0.159,0.0241,-0.3736,0.1988,0.222,False,False
F(초기40% 10일분할),58,43,0.2756,0.04,-0.3736,0.2001,0.301,False,False
F(초기40% 10일분할),58,44,0.238,0.035,-0.3736,0.2019,0.276,False,False
F(초기40% 10일분할),58,45,0.2211,0.0327,-0.3736,0.2027,0.264,False,False
F(초기40% 10일분할),59,10,0.0703,0.011,-0.0543,0.0361,0.331,False,False
F(초기40% 10일분할),59,11,0.0538,0.0085,-0.0634,0.0395,0.24,False,False
F(초기40% 10일분할),59,12,0.0538,0.0085,-0.0634,0.0395,0.24,False,False
F(초기40% 10일분할),59,13,0.0538,0.0085,-0.0634,0.0395,0.24,False,False
F(초기40% 10일분할),59,14,0.1417,0.0216,-0.0634,0.0462,0.499,False,False
F(초기40% 10일분할),59,15,0.1425,0.0217,-0.0634,0.0462,0.501,False,False
F(초기40% 10일분할),59,16,0.2067,0.0308,-0.0669,0.0541,0.603,False,False
F(초기40% 10일분할),59,17,0.2643,0.0385,-0.1467,0.0664,0.62,False,False
F(초기40% 10일분할),59,18,0.2643,0.0385,-0.1467,0.0664,0.62,False,False
F(초기40% 10일분할),59,19,0.3343,0.0476,-0.1467,0.0808,0.633,False,False
F(초기40% 10일분할),59,20,0.3034,0.0437,-0.1782,0.0822,0.576,False,False
F(초기40% 10일분할),59,21,0.2034,0.0303,-0.2362,0.0859,0.4,False,False
F(초기40% 10일분할),59,22,0.2403,0.0353,-0.2343,0.0877,0.451,False,False
F(초기40% 10일분할),59,23,0.2358,0.0347,-0.2343,0.0925,0.426,False,False
F(초기40% 10일분할),59,24,0.2942,0.0425,-0.2343,0.093,0.507,False,False
F(초기40% 10일분할),59,25,0.3146,0.0451,-0.2358,0.0981,0.512,False,False
F(초기40% 10일분할),59,26,0.2839,0.0411,-0.2358,0.0987,0.47,False,False
F(초기40% 10일분할),59,27,0.326,0.0466,-0.2581,0.103,0.506,False,False
F(초기40% 10일분할),59,28,0.5968,0.0784,-0.2581,0.1324,0.651,False,False
F(초기40% 10일분할),59,29,0.5709,0.0755,-0.2581,0.1507,0.571,False,False
F(초기40% 10일분할),59,30,0.5825,0.0768,-0.2567,0.1521,0.575,False,False
F(초기40% 10일분할),59,31,0.6558,0.0847,-0.2812,0.1534,0.621,False,False
F(초기40% 10일분할),59,32,0.6707,0.0863,-0.2812,0.1535,0.63,False,False
F(초기40% 10일분할),59,33,0.698,0.0891,-0.2745,0.1537,0.647,False,False
F(초기40% 10일분할),59,34,0.1065,0.0164,-0.3454,0.1831,0.182,False,False
F(초기40% 10일분할),59,35,0.1531,0.0232,-0.3454,0.1839,0.22,False,False
F(초기40% 10일분할),59,36,0.1392,0.0212,-0.3454,0.1845,0.209,False,False
F(초기40% 10일분할),59,37,0.1997,0.0298,-0.3736,0.188,0.254,False,False
F(초기40% 10일분할),59,38,0.084,0.0131,-0.3736,0.1926,0.165,False,False
F(초기40% 10일분할),59,39,0.1211,0.0186,-0.3736,0.1931,0.194,False,False
F(초기40% 10일분할),59,40,0.1247,0.0191,-0.3736,0.1933,0.197,False,False
F(초기40% 10일분할),59,41,0.2016,0.0301,-0.3736,0.1972,0.253,False,False
F(초기40% 10일분할),59,42,0.1336,0.0204,-0.3736,0.2011,0.204,False,False
F(초기40% 10일분할),59,43,0.2365,0.0348,-0.3736,0.2023,0.275,False,False
F(초기40% 10일분할),59,44,0.2001,0.0299,-0.3736,0.2041,0.25,False,False
F(초기40% 10일분할),59,45,0.1837,0.0276,-0.3736,0.2048,0.239,False,False
F(초기40% 10일분할),60,10,0.044,0.007,-0.0601,0.0407,0.196,False,False
F(초기40% 10일분할),60,11,0.028,0.0045,-0.0634,0.0438,0.126,False,False
F(초기40% 10일분할),60,12,0.028,0.0045,-0.0634,0.0438,0.126,False,False
F(초기40% 10일분할),60,13,0.028,0.0045,-0.0634,0.0438,0.126,False,False
F(초기40% 10일분할),60,14,0.1137,0.0175,-0.0634,0.0499,0.383,False,False
F(초기40% 10일분할),60,15,0.1144,0.0176,-0.0634,0.0499,0.385,False,False
F(초기40% 10일분할),60,16,0.1739,0.0262,-0.0669,0.0574,0.492,False,False
F(초기40% 10일분할),60,17,0.2163,0.0321,-0.1467,0.0693,0.504,False,False
F(초기40% 10일분할),60,18,0.2163,0.0321,-0.1467,0.0693,0.504,False,False
F(초기40% 10일분할),60,19,0.2924,0.0422,-0.1467,0.0841,0.548,False,False
F(초기40% 10일분할),60,20,0.2624,0.0383,-0.1757,0.0854,0.495,False,False
F(초기40% 10일분할),60,21,0.1655,0.025,-0.2338,0.089,0.33,False,False
F(초기40% 10일분할),60,22,0.2017,0.0301,-0.232,0.0907,0.382,False,False
F(초기40% 10일분할),60,23,0.1998,0.0298,-0.232,0.0954,0.365,False,False
F(초기40% 10일분할),60,24,0.257,0.0376,-0.232,0.0958,0.444,False,False
F(초기40% 10일분할),60,25,0.2827,0.041,-0.232,0.1008,0.46,False,False
F(초기40% 10일분할),60,26,0.2527,0.037,-0.232,0.1014,0.42,False,False
F(초기40% 10일분할),60,27,0.2861,0.0414,-0.2544,0.1065,0.445,False,False
F(초기40% 10일분할),60,28,0.5181,0.0696,-0.2544,0.1346,0.58,False,False
F(초기40% 10일분할),60,29,0.5008,0.0677,-0.2544,0.1527,0.516,False,False
F(초기40% 10일분할),60,30,0.5408,0.0722,-0.2544,0.1545,0.54,False,False
F(초기40% 10일분할),60,31,0.6117,0.08,-0.2792,0.1558,0.585,False,False
F(초기40% 10일분할),60,32,0.6262,0.0816,-0.2792,0.1559,0.594,False,False
F(초기40% 10일분할),60,33,0.6581,0.085,-0.2718,0.1561,0.614,False,False
F(초기40% 10일분할),60,34,0.1234,0.0189,-0.348,0.1847,0.196,False,False
F(초기40% 10일분할),60,35,0.1374,0.021,-0.348,0.1852,0.207,False,False
F(초기40% 10일분할),60,36,0.1236,0.019,-0.348,0.1858,0.196,False,False
F(초기40% 10일분할),60,37,0.186,0.0279,-0.3736,0.1893,0.244,False,False
F(초기40% 10일분할),60,38,0.0877,0.0137,-0.3736,0.1939,0.168,False,False
F(초기40% 10일분할),60,39,0.1231,0.0189,-0.3736,0.1944,0.196,False,False
F(초기40% 10일분할),60,40,0.1267,0.0194,-0.3736,0.1946,0.199,False,False
F(초기40% 10일분할),60,41,0.1761,0.0265,-0.3863,0.2033,0.234,False,False
F(초기40% 10일분할),60,42,0.1096,0.0169,-0.3863,0.2071,0.187,False,False
F(초기40% 10일분할),60,43,0.2139,0.0317,-0.3863,0.2083,0.258,False,False
F(초기40% 10일분할),60,44,0.1619,0.0245,-0.3863,0.2098,0.223,False,False
F(초기40% 10일분할),60,45,0.1433,0.0218,-0.3863,0.2105,0.211,False,False
F(초기40% 10일분할),61,10,0.0473,0.0075,-0.0601,0.0413,0.206,False,False
F(초기40% 10일분할),61,11,0.0312,0.005,-0.0618,0.0444,0.137,False,False
F(초기40% 10일분할),61,12,0.0312,0.005,-0.0618,0.0444,0.137,False,False
F(초기40% 10일분할),61,13,0.0312,0.005,-0.0618,0.0444,0.137,False,False
F(초기40% 10일분할),61,14,0.1172,0.018,-0.0618,0.0504,0.39,False,False
F(초기40% 10일분할),61,15,0.1179,0.0181,-0.0618,0.0504,0.392,False,False
F(초기40% 10일분할),61,16,0.1792,0.0269,-0.0653,0.0578,0.502,False,False
F(초기40% 10일분할),61,17,0.2219,0.0328,-0.1467,0.0697,0.512,False,False
F(초기40% 10일분할),61,18,0.2219,0.0328,-0.1467,0.0697,0.512,False,False
F(초기40% 10일분할),61,19,0.2987,0.0431,-0.1467,0.0843,0.556,False,False
F(초기40% 10일분할),61,20,0.2686,0.0391,-0.1751,0.0857,0.503,False,False
F(초기40% 10일분할),61,21,0.169,0.0255,-0.2333,0.0892,0.335,False,False
F(초기40% 10일분할),61,22,0.2053,0.0306,-0.2314,0.0909,0.386,False,False
F(초기40% 10일분할),61,23,0.2045,0.0305,-0.2314,0.0956,0.371,False,False
F(초기40% 10일분할),61,24,0.2619,0.0382,-0.2314,0.0961,0.45,False,False
F(초기40% 10일분할),61,25,0.2876,0.0416,-0.2314,0.101,0.466,False,False
F(초기40% 10일분할),61,26,0.2576,0.0376,-0.2314,0.1016,0.425,False,False
F(초기40% 10일분할),61,27,0.292,0.0422,-0.2539,0.1067,0.452,False,False
F(초기40% 10일분할),61,28,0.5251,0.0704,-0.2539,0.1347,0.585,False,False
F(초기40% 10일분할),61,29,0.5268,0.0706,-0.2539,0.1528,0.534,False,False
F(초기40% 10일분할),61,30,0.5644,0.0748,-0.2539,0.1547,0.556,False,False
F(초기40% 10일분할),61,31,0.6368,0.0827,-0.2785,0.1559,0.601,False,False
F(초기40% 10일분할),61,32,0.6516,0.0843,-0.2785,0.156,0.61,False,False
F(초기40% 10일분할),61,33,0.6823,0.0875,-0.2718,0.1562,0.629,False,False
F(초기40% 10일분할),61,34,0.1398,0.0213,-0.3401,0.1848,0.209,False,False
F(초기40% 10일분할),61,35,0.154,0.0234,-0.3401,0.1853,0.22,False,False
F(초기40% 10일분할),61,36,0.1381,0.0211,-0.3401,0.1859,0.208,False,False
F(초기40% 10일분할),61,37,0.2022,0.0301,-0.3736,0.1894,0.255,False,False
F(초기40% 10일분할),61,38,0.1026,0.0159,-0.3736,0.194,0.18,False,False
F(초기40% 10일분할),61,39,0.1384,0.0211,-0.3736,0.1945,0.207,False,False
F(초기40% 10일분할),61,40,0.142,0.0216,-0.3736,0.1947,0.21,False,False
F(초기40% 10일분할),61,41,0.1922,0.0288,-0.3863,0.2034,0.245,False,False
F(초기40% 10일분할),61,42,0.126,0.0193,-0.3863,0.2072,0.198,False,False
F(초기40% 10일분할),61,43,0.2286,0.0338,-0.3863,0.2084,0.268,False,False
F(초기40% 10일분할),61,44,0.176,0.0265,-0.3863,0.2099,0.233,False,False
F(초기40% 10일분할),61,45,0.1573,0.0238,-0.3863,0.2106,0.22,False,False
F(초기40% 10일분할),62,10,0.0688,0.0108,-0.0601,0.0436,0.275,False,False
F(초기40% 10일분할),62,11,0.0523,0.0083,-0.0677,0.0465,0.205,False,False
F(초기40% 10일분할),62,12,0.0523,0.0083,-0.0677,0.0465,0.205,False,False
F(초기40% 10일분할),62,13,0.0523,0.0083,-0.0677,0.0465,0.205,False,False
F(초기40% 10일분할),62,14,0.1484,0.0226,-0.0677,0.0525,0.464,False,False
F(초기40% 10일분할),62,15,0.1492,0.0227,-0.0677,0.0525,0.466,False,False
F(초기40% 10일분할),62,16,0.2136,0.0317,-0.0712,0.0596,0.569,False,False
F(초기40% 10일분할),62,17,0.2211,0.0327,-0.1467,0.0723,0.495,False,False
F(초기40% 10일분할),62,18,0.2211,0.0327,-0.1467,0.0723,0.495,False,False
F(초기40% 10일분할),62,19,0.2978,0.0429,-0.1467,0.0865,0.543,False,False
F(초기40% 10일분할),62,20,0.2677,0.039,-0.1742,0.0878,0.492,False,False
F(초기40% 10일분할),62,21,0.1682,0.0254,-0.2324,0.0913,0.328,False,False
F(초기40% 10일분할),62,22,0.1903,0.0285,-0.2306,0.0928,0.358,False,False
F(초기40% 10일분할),62,23,0.1888,0.0283,-0.2306,0.0973,0.343,False,False
F(초기40% 10일분할),62,24,0.2378,0.035,-0.2306,0.0978,0.411,False,False
F(초기40% 10일분할),62,25,0.2682,0.0391,-0.2306,0.1027,0.435,False,False
F(초기40% 10일분할),62,26,0.2386,0.0351,-0.2306,0.1032,0.396,False,False
F(초기40% 10일분할),62,27,0.2717,0.0395,-0.2531,0.1083,0.423,False,False
F(초기40% 10일분할),62,28,0.5011,0.0677,-0.2531,0.136,0.562,False,False
F(초기40% 10일분할),62,29,0.4938,0.0669,-0.2531,0.1538,0.508,False,False
F(초기40% 10일분할),62,30,0.5298,0.071,-0.2531,0.1556,0.529,False,False
F(초기40% 10일분할),62,31,0.5919,0.0779,-0.2777,0.1569,0.568,False,False
F(초기40% 10일분할),62,32,0.6042,0.0792,-0.2777,0.157,0.576,False,False
F(초기40% 10일분할),62,33,0.6178,0.0807,-0.271,0.1583,0.582,False,False
F(초기40% 10일분할),62,34,0.1228,0.0188,-0.3401,0.1858,0.196,False,False
F(초기40% 10일분할),62,35,0.1367,0.0209,-0.3401,0.1864,0.207,False,False
F(초기40% 10일분할),62,36,0.1211,0.0186,-0.3401,0.187,0.194,False,False
F(초기40% 10일분할),62,37,0.1827,0.0274,-0.3736,0.1904,0.241,False,False
F(초기40% 10일분할),62,38,0.0847,0.0132,-0.3736,0.195,0.166,False,False
F(초기40% 10일분할),62,39,0.12,0.0184,-0.3736,0.1955,0.193,False,False
F(초기40% 10일분할),62,40,0.1223,0.0188,-0.3736,0.1957,0.195,False,False
F(초기40% 10일분할),62,41,0.175,0.0263,-0.3863,0.2044,0.233,False,False
F(초기40% 10일분할),62,42,0.1038,0.0161,-0.3863,0.2082,0.183,False,False
F(초기40% 10일분할),62,43,0.2044,0.0305,-0.3863,0.2093,0.252,False,False
F(초기40% 10일분할),62,44,0.1528,0.0232,-0.3863,0.2108,0.217,False,False
F(초기40% 10일분할),62,45,0.1345,0.0206,-0.3863,0.2115,0.205,False,False
F(초기40% 10일분할),63,10,0.0636,0.01,-0.0601,0.0441,0.254,False,False
F(초기40% 10일분할),63,11,0.0473,0.0075,-0.0601,0.047,0.187,False,False
F(초기40% 10일분할),63,12,0.0473,0.0075,-0.0601,0.047,0.187,False,False
F(초기40% 10일분할),63,13,0.0473,0.0075,-0.0601,0.047,0.187,False,False
F(초기40% 10일분할),63,14,0.1356,0.0207,-0.0601,0.053,0.425,False,False
F(초기40% 10일분할),63,15,0.1364,0.0208,-0.0601,0.053,0.427,False,False
F(초기40% 10일분할),63,16,0.2034,0.0303,-0.0622,0.0602,0.541,False,False
F(초기40% 10일분할),63,17,0.2407,0.0354,-0.1467,0.0749,0.516,False,False
F(초기40% 10일분할),63,18,0.2407,0.0354,-0.1467,0.0749,0.516,False,False
F(초기40% 10일분할),63,19,0.3304,0.0471,-0.1467,0.0888,0.578,False,False
F(초기40% 10일분할),63,20,0.2994,0.0431,-0.1669,0.0901,0.527,False,False
F(초기40% 10일분할),63,21,0.1934,0.0289,-0.2256,0.0935,0.36,False,False
F(초기40% 10일분할),63,22,0.2171,0.0322,-0.2238,0.095,0.391,False,False
F(초기40% 10일분할),63,23,0.2138,0.0317,-0.2238,0.0994,0.373,False,False
F(초기40% 10일분할),63,24,0.2492,0.0365,-0.2238,0.1,0.419,False,False
F(초기40% 10일분할),63,25,0.2761,0.0401,-0.2238,0.1048,0.438,False,False
F(초기40% 10일분할),63,26,0.2463,0.0361,-0.2238,0.1054,0.4,False,False
F(초기40% 10일분할),63,27,0.284,0.0411,-0.2503,0.1103,0.431,False,False
F(초기40% 10일분할),63,28,0.5156,0.0694,-0.2503,0.1376,0.568,False,False
F(초기40% 10일분할),63,29,0.5083,0.0685,-0.2503,0.1552,0.515,False,False
F(초기40% 10일분할),63,30,0.5096,0.0687,-0.2503,0.1564,0.513,False,False
F(초기40% 10일분할),63,31,0.535,0.0715,-0.275,0.1574,0.529,False,False
F(초기40% 10일분할),63,32,0.5468,0.0729,-0.275,0.1575,0.537,False,False
F(초기40% 10일분할),63,33,0.574,0.0759,-0.2683,0.1588,0.552,False,False
