date,fg,close,strategy_equity,benchmark_equity,strategy_weight,buying_active
2021-02-09,75.4,14007.7001953125,125.72849757893918,133.73999855667054,0.0,False
2021-02-10,75.26666666666667,13972.5302734375,125.72849757893918,133.40421000928467,0.0,False
2021-02-11,76.0,14025.76953125,125.72849757893918,133.91251745188575,0.0,False
2021-02-12,77.66666666666667,14095.4697265625,125.72849757893918,134.57798743557464,0.0,False
2021-02-16,73.93333333333334,14047.5,125.72849757893918,134.1199913996958,0.0,False
2021-02-17,70.2,13965.490234375,125.72849757893918,133.33699449203846,0.0,False
2021-02-18,62.53333333333334,13865.3603515625,125.72849757893918,132.38099384981282,0.0,True
2021-02-19,56.24,13874.4599609375,125.72849757893918,132.46787333236242,0.0,True
2021-02-22,52.48,13533.0498046875,125.72849757893918,129.20822377051732,0.0,True
2021-02-23,50.56,13465.2001953125,125.72849757893918,128.560422451717,0.0,True
2021-02-24,63.8,13597.9697265625,125.72849757893918,129.82805358817484,0.05,True
2021-02-25,46.16,13119.4296875,125.50726558124924,125.25914197233767,0.048325432421524754,True
2021-02-26,53.52,13192.349609375,125.54097690876826,125.95535263578253,0.04858098414518606,True
2021-03-01,58.52,13588.830078125,125.72427226336063,129.74079182844295,0.04996807259467594,True
2021-03-02,50.32000000000001,13358.7900390625,125.61792334114679,127.54446023487482,0.04916376960302471,True
2021-03-03,43.84,12997.75,125.45101231475842,124.09739229153914,0.09789869371232875,True
2021-03-04,37.8,12723.4697265625,125.19184665157496,121.47867238304696,0.09603121040925569,True
2021-03-05,41.52,12920.150390625,125.37768894383422,123.35650181693548,0.09737112689203294,True
2021-03-08,39.08,12609.16015625,125.08383627508319,120.38728967529002,0.09525062986257503,True
2021-03-09,43.36,13073.8203125,125.52289066291868,124.82368164254622,0.09841526524304108,True
2021-03-10,45.56,13068.830078125,125.51817542260983,124.77603685226629,0.1483813961346919,True
2021-03-11,50.48,13398.669921875,125.98823453420448,127.92521763226463,0.15155876492496362,True
2021-03-12,53.720000000000006,13319.8603515625,125.87592197613061,127.17277492768902,0.1508017448055423,True
2021-03-15,56.52,13459.7099609375,126.07522349893117,128.50800385857534,0.1521441695954636,True
2021-03-16,54.8,13471.5703125,126.09212584236938,128.6212418190352,0.1522578226117471,True
2021-03-17,57.86666666666667,13525.2001953125,126.16855449569144,129.133278795122,0.2027713562195551,True
2021-03-18,52.333333333333336,13116.169921875,125.39486004174515,125.22801901539944,0.19785240356061262,True
2021-03-19,50.833333333333336,13215.240234375,125.5822548540846,126.1739032980451,0.19904937441033946,True
2021-03-22,50.7,13377.5400390625,125.88925036741907,127.7234778421889,0.2010025852503502,True
2021-03-23,41.8,13227.7001953125,125.60582328727834,126.29286609240553,0.199199663233076,True
2021-03-24,37.66666666666667,12961.8896484375,125.10303374021308,123.75501179371726,0.2459812437705324,True
2021-03-25,37.833333333333336,12977.6796875,125.14052108833172,123.90576886104337,0.24620711915731297,True
2021-03-26,37.56666666666667,13138.73046875,125.52287395507255,125.4434182218666,0.2485032334816408,True
2021-03-29,39.56666666666667,13059.650390625,125.33512885791437,124.68839281535212,0.24737753285221872,True
2021-03-30,42.03333333333334,13045.3896484375,125.30127223446354,124.55223687162255,0.24717417294200827,True
2021-03-31,44.56666666666667,13246.8701171875,125.77960977633032,126.47589294821672,0.30003715571170453,True
2021-04-01,46.400000000000006,13480.1103515625,126.44407992311997,128.70277874486652,0.303715496478424,True
2021-04-05,54.56666666666667,13705.58984375,127.08644075624709,130.85556803498898,0.30723487975105396,True
2021-04-06,53.5,13698.3798828125,127.06590054449791,130.7867301706765,0.3071228942207002,True
2021-04-07,52.53333333333333,13688.83984375,127.03872225266836,130.69564563912178,0.3569746621238326,True
2021-04-08,48.1,13829.3095703125,127.50408284422676,132.03679520441668,0.3593215567874857,True
2021-04-09,47.5,13900.1904296875,127.73890325326516,132.7135377030661,0.3604993058542595,True
2021-04-12,43.43333333333334,13850.0,127.57262793813842,132.23433926932097,0.35966579492670847,True
2021-04-13,43.63333333333333,13996.099609375,128.0566397057199,133.62924073597867,0.362086046552494,True
2021-04-14,39.96666666666667,13857.83984375,127.59860046912078,132.3091910063792,0.40979613413042365,True
2021-04-15,47.16666666666668,14038.759765625,128.28126072904428,134.03654308795302,0.4129369570549301,True
2021-04-16,51.3,14052.33984375,128.33250207143772,134.16620031958374,0.41317136297630264,True
2021-04-19,45.26666666666667,13914.76953125,127.81341172298018,132.8527332165865,0.41078806784654176,True
2021-04-20,42.866666666666674,13786.26953125,127.32854613995843,131.62586588112745,0.40854435584583354,True
2021-04-21,49.63333333333333,13950.2197265625,127.94717498849324,133.19119770424837,0.4614040635661128,True
2021-04-22,46.70000000000001,13818.41015625,127.38937562741776,131.93273189633166,0.4590457156447025,True
2021-04-23,47.7,14016.8095703125,128.22897373959916,133.8269712775573,0.4625876935821027,True
2021-04-26,50.53333333333334,14138.7802734375,128.7451364136125,134.9914994608027,0.464742277287985,True
2021-04-27,54.8,14090.2197265625,128.53963508350324,134.5278625055267,0.46388653988140893,True
2021-04-28,52.400000000000006,14051.0302734375,128.37379088977588,134.15369705857287,0.5131939428651219,True
2021-04-29,56.16666666666666,14082.5498046875,128.52157558784796,134.4546331155348,0.5137537125835078,True
2021-04-30,46.53333333333333,13962.6796875,127.95954409899394,133.3101604986088,0.5116179928387187,True
2021-05-03,47.56666666666667,13895.1201171875,127.64277953097672,132.66512835842158,0.510406000150262,True
2021-05-04,43.46666666666667,13633.5,126.41612899098388,130.16728263020127,0.5056553346371947,True
2021-05-05,43.03333333333333,13582.419921875,126.17663133274377,129.67959018394245,0.5547170119979917,True
2021-05-06,43.93333333333334,13632.83984375,126.43645303786235,130.16097971861043,0.5556320502043256,True
2021-05-07,48.16666666666666,13752.240234375,127.05174183503513,131.30096757151986,0.5577840444814833,True
2021-05-10,44.93333333333334,13401.8603515625,125.24617976341406,127.95567859700918,0.5514090128576992,True
2021-05-11,42.03333333333334,13389.4296875,125.1821226167076,127.83699551766018,0.5511794636371403,True
2021-05-12,26.766666666666666,13031.6796875,123.33858118408457,124.42133957010786,0.5944709443185819,True
2021-05-13,34.433333333333344,13124.990234375,123.86358192822668,125.31223188150675,0.5961897954343793,True
2021-05-14,35.99999999999999,13429.98046875,125.57957337148173,128.2241583888117,0.6017076900818144,True
2021-05-17,36.36666666666667,13379.0498046875,125.29301802025994,127.73789248911116,0.6007967630839581,True
2021-05-18,34.03333333333334,13303.6396484375,124.8687317045859,127.01790604969491,0.5994403268626232,True
2021-05-19,32.333333333333336,13299.740234375,124.84679211304892,126.98067598167381,0.6493699356618075,True
2021-05-20,32.300000000000004,13535.740234375,126.28538666123326,129.23391093240016,0.6533641784821551,True
2021-05-21,29.433333333333334,13470.990234375,125.89068752142421,128.61570346180892,0.652277387526654,True
2021-05-24,29.5,13661.169921875,127.04997337571618,130.43146413466152,0.6554502327870438,True
2021-05-25,26.66666666666667,13657.169921875,127.02559041727237,130.39327371176785,0.6553840953841144,True
2021-05-26,28.133333333333336,13738.0,127.51830952625517,131.16500742829834,0.706715659785293,True
2021-05-27,30.3,13736.2802734375,127.50702838210117,131.14858815712748,0.7066897115457171,True
2021-05-28,31.566666666666663,13748.740234375,127.58876382688307,131.2675509514879,0.7068776109043036,True
2021-06-01,35.4,13736.48046875,127.50834163284027,131.1504995430389,0.7066927324457474,True
2021-06-02,42.13333333333333,13756.330078125,127.6385520451482,131.34001578711525,0.7569919497247685,True
2021-06-03,40.8,13614.509765625,126.64243819231615,129.9859713597935,0.7550805550241921,True
2021-06-04,41.9,13814.490234375,128.04705585043703,131.89530602780255,0.7577672093556436,True
2021-06-07,44.46666666666667,13881.7197265625,128.5192606235497,132.5371867121943,0.75865721976647,True
2021-06-08,46.46666666666667,13924.91015625,128.8226204495372,132.94955190587552,0.7592255493312583,True
2021-06-09,48.53333333333333,13911.75,128.7301864835208,132.82390392274198,0.8090526626292447,True
2021-06-10,48.9,14020.330078125,129.54306486771873,133.86058369809726,0.8102508507624908,True
2021-06-11,51.23333333333334,14069.419921875,129.91057310272006,134.32927417124637,0.8107876382868916,True
2021-06-14,54.16666666666666,14174.1396484375,130.69455119144254,135.32909683192912,0.8119226385171705,True
2021-06-15,52.66666666666666,14072.8603515625,129.9363296777163,134.36212203742178,0.8108251448287245,True
2021-06-16,44.8,14039.6796875,129.68792458301107,134.0453261393119,0.8604627980800527,True
2021-06-17,42.03333333333334,14161.349609375,130.654994042524,135.20698258177327,0.8614956110041322,True
2021-06-18,31.600000000000005,14030.3798828125,129.61400691335106,133.95653527085085,0.8603832213040356,True
2021-06-21,32.46666666666666,14141.48046875,130.4970680835927,135.01727986102264,0.8613279946831713,True
2021-06-22,32.800000000000004,14253.26953125,131.3856014744697,136.08459775396304,0.8622658045019117,True
2021-06-23,33.26666666666667,14271.73046875,131.53233460764758,136.2608555064977,0.9124194562264968,True
2021-06-24,36.9,14369.7099609375,132.35625568912027,137.19632506688453,0.9129646473545333,True
2021-06-25,41.63333333333333,14360.3896484375,132.2778800843563,137.1073383979155,0.9129130782759005,True
2021-06-28,41.43333333333334,14500.509765625,133.45616664118268,138.44515003074068,0.9136819700530696,True
2021-06-29,39.833333333333336,14528.330078125,133.69011092329882,138.71076740559292,0.9138330179459178,True
2021-06-30,38.00000000000001,14503.9501953125,133.48509761934525,138.47799789691607,0.9637006782465979,True
2021-07-01,38.66666666666666,14522.3798828125,133.64855578447967,138.65395728677186,0.9637450739416701,True
2021-07-02,38.66666666666667,14639.330078125,134.6858204878498,139.7705516408922,0.9640242863709175,True
2021-07-06,33.300000000000004,14663.6396484375,134.9014290139568,140.0026498335416,0.9640817851731757,True
2021-07-07,33.1,14665.0595703125,134.91402270684068,140.01620668776215,1.0,True
2021-07-08,26.96666666666667,14559.7802734375,133.94548566264706,139.0110414703611,1.0,True
2021-07-09,31.000000000000004,14701.919921875,135.25312656685858,140.36813479130743,1.0,True
2021-07-12,31.7,14733.240234375,135.5412637770452,140.66716878619164,1.0,True
2021-07-13,31.266666666666666,14677.650390625,135.02985436844384,140.1364188758403,1.0,True
2021-07-14,29.53333333333333,14644.9501953125,134.72902266218608,139.82421030391782,1.0,True
2021-07-15,27.33333333333334,14543.1298828125,133.79230720687002,138.85207010553276,1.0,True
2021-07-16,26.9,14427.240234375,132.72615820244073,137.7456014348261,1.0,True
2021-07-19,8.983333333333334,14274.98046875,131.32541534296718,136.29188522509878,1.0,True
2021-07-20,20.066666666666663,14498.8798828125,133.38522086152278,138.42958855227155,1.0,True
2021-07-21,24.2,14631.9501953125,134.60942667372248,139.7000914295134,1.0,True
2021-07-22,24.33333333333333,14684.599609375,135.09378503655583,140.20276727655104,1.0,True
2021-07-23,28.3,14836.990234375,136.49573176189884,141.6577328799961,1.0,True
2021-07-26,30.9,14840.7099609375,136.52995209844164,141.69324736261376,1.0,True
2021-07-27,27.166666666666668,14660.580078125,134.87281276099617,139.97343826251478,1.0,True
2021-07-28,27.46666666666667,14762.580078125,135.8111812858643,140.94729404630328,1.0,True
2021-07-29,29.23333333333333,14778.259765625,135.95542957243066,141.09699752041968,1.0,True
2021-07-30,25.76666666666667,14672.6796875,134.98412543355204,140.08896056223463,1.0,True
2021-08-02,25.1,14681.0703125,135.06131659437528,140.16907094150767,1.0,True
2021-08-03,29.53333333333333,14761.2900390625,135.7993133245692,140.93497726196674,1.0,True
2021-08-04,28.633333333333336,14780.5302734375,135.976317543673,141.11867543380535,1.0,True
2021-08-05,29.633333333333336,14895.1201171875,137.03050874607064,142.21273408183828,1.0,True
2021-08-06,31.866666666666664,14835.759765625,136.48441182909653,141.6459848495161,1.0,True
2021-08-09,32.06666666666667,14860.1796875,136.70906757485378,141.87913663537526,1.0,True
2021-08-10,34.833333333333336,14788.08984375,136.04586325781787,141.19085123058755,1.0,True
2021-08-11,37.93333333333334,14765.1396484375,135.8347285429078,140.97173181446837,1.0,True
2021-08-12,43.13333333333333,14816.259765625,136.30501784640117,141.45980653790951,1.0,True
2021-08-13,47.13333333333333,14822.900390625,136.36610954723892,141.52320860716657,1.0,True
2021-08-16,44.866666666666674,14793.759765625,136.09802478944493,141.24498540913262,1.0,True
2021-08-17,31.7,14656.1796875,134.83233052511747,139.93142506779824,1.0,True
2021-08-18,18.2,14525.91015625,133.63389103615347,138.68766294564895,1.0,True
2021-08-19,14.883333333333336,14541.7900390625,133.77998105781862,138.83927780567674,1.0,True
2021-08-20,23.86666666666667,14714.66015625,135.3703327917306,140.48977352594386,1.0,True
2021-08-23,30.433333333333334,14942.650390625,137.46777259481698,142.6665343925457,1.0,True
2021-08-24,34.4,15019.7998046875,138.1775233974471,143.40312657980706,1.0,True
2021-08-25,36.03333333333333,15041.8603515625,138.38047362125963,143.61375198341253,1.0,True
2021-08-26,36.833333333333336,14945.8095703125,137.4968360730832,142.6966969946114,1.0,True
2021-08-27,47.46666666666667,15129.5,139.1867313430661,144.45050079243262,1.0,True
2021-08-30,47.86666666666667,15265.8896484375,140.44147402161104,145.75269538046928,1.0,True
2021-08-31,47.23333333333333,15259.240234375,140.38030146411037,145.6892093967088,1.0,True
2021-09-01,43.13333333333333,15309.3798828125,140.8415707576565,146.16792299110077,1.0,True
2021-09-02,44.16666666666666,15331.1796875,141.0421222338038,146.37605893110452,1.0,True
2021-09-03,44.06666666666666,15363.51953125,141.33963881688373,146.6848270083864,1.0,True
2021-09-07,41.7,15374.330078125,141.43909251221817,146.78804184760344,1.0,True
2021-09-08,38.56666666666667,15286.6396484375,140.63236761858175,145.95080819923018,1.0,True
2021-09-09,33.800000000000004,15248.25,140.27919469922386,145.58427897208836,1.0,True
2021-09-10,20.600000000000005,15115.490234375,139.0578458224457,144.31674107396765,1.0,True
2021-09-13,28.266666666666666,15105.580078125,138.966675443019,144.2221228094352,1.0,True
2021-09-14,24.8,15037.759765625,138.3427494959923,143.5746012056463,1.0,True
2021-09-15,31.200000000000003,15161.5302734375,139.48139997479817,144.7563132144271,1.0,True
2021-09-16,31.500000000000004,15181.919921875,139.66897844859108,144.95098553854743,1.0,True
2021-09-17,17.933333333333337,15043.9697265625,138.39987922034928,143.63389146423535,1.0,True
2021-09-20,11.1,14713.900390625,135.36334318242885,140.48251958331414,1.0,True
2021-09-21,11.449999999999998,14746.400390625,135.6623331535878,140.79281676932519,1.0,True
2021-09-22,20.03333333333333,14896.849609375,137.04641954050942,142.22924659134625,1.0,True
2021-09-23,24.5,15052.240234375,138.47596534011325,143.71285501196155,1.0,True
2021-09-24,23.83333333333334,15047.7001953125,138.43419838170226,143.6695085090239,1.0,True
2021-09-27,24.766666666666666,14969.9697265625,137.71910205524884,142.92736864070253,1.0,True
2021-09-28,12.466666666666669,14546.6796875,133.82496431459725,138.88596224108414,1.0,True
2021-09-29,12.483333333333334,14512.4404296875,133.50997370826298,138.55905930722795,1.0,True
2021-09-30,9.966666666666669,14448.580078125,132.92247817989764,137.94934584915043,1.0,True
2021-10-01,18.33333333333333,14566.7001953125,134.00914680854947,139.07711015606046,1.0,True
2021-10-04,9.500000000000002,14255.48046875,131.1460213602718,136.10570691349218,1.0,True
2021-10-05,18.766666666666666,14433.830078125,132.78678273144857,137.80851866473006,1.0,True
2021-10-06,20.066666666666663,14501.91015625,133.41309844206685,138.45852040828694,1.0,True
2021-10-07,24.600000000000005,14654.01953125,134.8124577541979,139.9108007476223,1.0,True
2021-10-08,25.26666666666667,14579.5400390625,134.12726940893404,139.19969992173574,1.0,True
2021-10-11,25.9,14486.2001953125,133.26857164921725,138.30852789532543,1.0,True
2021-10-12,22.7,14465.919921875,133.08199939167343,138.1148998405811,1.0,True
2021-10-13,24.100000000000005,14571.6396484375,134.0545882530844,139.12427010698727,1.0,True
2021-10-14,31.83333333333333,14823.4296875,136.37097891515864,141.5282621250397,1.0,True
2021-10-15,43.63333333333333,14897.33984375,137.05092954548303,142.23392715587082,1.0,True
