ma,buffer,cap,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
175,0.0,0.25,29,0.029,0.0057,-0.2145,0.1459,0.113
175,0.0,0.25,30,0.0231,0.0046,-0.2145,0.1487,0.106
175,0.0,0.25,31,0.0231,0.0046,-0.2145,0.1487,0.106
175,0.0,0.5,28,-0.0125,-0.0025,-0.2216,0.1206,0.039
175,0.0,0.5,29,0.0792,0.0154,-0.2216,0.1547,0.179
175,0.0,0.5,30,0.0783,0.0152,-0.2216,0.1576,0.178
175,0.0,0.5,31,0.0783,0.0152,-0.2216,0.1576,0.178
175,0.0,0.75,28,-0.0017,-0.0003,-0.257,0.1299,0.062
175,0.0,0.75,29,0.091,0.0176,-0.257,0.162,0.192
175,0.0,0.75,30,0.1021,0.0197,-0.257,0.1665,0.204
175,0.0,0.75,31,0.1021,0.0197,-0.257,0.1665,0.204
175,0.02,0.0,28,-0.1484,-0.0317,-0.2415,0.1088,-0.251
175,0.02,0.0,29,-0.0855,-0.0178,-0.2415,0.143,-0.058
175,0.02,0.0,30,-0.0901,-0.0188,-0.2509,0.1459,-0.061
175,0.02,0.0,31,-0.0901,-0.0188,-0.2509,0.1459,-0.061
175,0.02,0.25,28,-0.0747,-0.0155,-0.2234,0.1141,-0.084
175,0.02,0.25,29,-0.008,-0.0016,-0.2234,0.147,0.062
175,0.02,0.25,30,-0.0132,-0.0027,-0.2269,0.1498,0.057
175,0.02,0.25,31,-0.0132,-0.0027,-0.2269,0.1498,0.057
175,0.02,0.5,28,-0.0352,-0.0072,-0.2278,0.1217,-0.0
175,0.02,0.5,29,0.0544,0.0107,-0.2278,0.1556,0.148
175,0.02,0.5,30,0.0526,0.0103,-0.2278,0.1584,0.146
175,0.02,0.5,31,0.0526,0.0103,-0.2278,0.1584,0.146
175,0.02,0.75,28,-0.013,-0.0026,-0.257,0.1304,0.045
175,0.02,0.75,29,0.0786,0.0153,-0.257,0.1625,0.178
175,0.02,0.75,30,0.0896,0.0174,-0.257,0.1669,0.19
175,0.02,0.75,31,0.0896,0.0174,-0.257,0.1669,0.19
175,0.03,0.0,28,-0.1634,-0.0352,-0.2628,0.1097,-0.282
175,0.03,0.0,29,-0.1018,-0.0213,-0.2628,0.1437,-0.083
175,0.03,0.0,30,-0.1041,-0.0218,-0.2702,0.1466,-0.082
175,0.03,0.0,31,-0.1041,-0.0218,-0.2702,0.1466,-0.082
175,0.03,0.25,28,-0.0917,-0.0191,-0.2391,0.1149,-0.116
175,0.03,0.25,29,-0.0263,-0.0053,-0.2391,0.1476,0.036
175,0.03,0.25,30,-0.0288,-0.0059,-0.2459,0.1504,0.035
175,0.03,0.25,31,-0.0288,-0.0059,-0.2459,0.1504,0.035
175,0.03,0.5,28,-0.0447,-0.0091,-0.2297,0.1228,-0.016
175,0.03,0.5,29,0.0438,0.0086,-0.2297,0.1564,0.135
175,0.03,0.5,30,0.042,0.0083,-0.2297,0.1594,0.133
175,0.03,0.5,31,0.042,0.0083,-0.2297,0.1594,0.133
175,0.03,0.75,28,-0.0154,-0.0031,-0.257,0.1313,0.041
175,0.03,0.75,29,0.0757,0.0148,-0.257,0.1632,0.174
175,0.03,0.75,30,0.0867,0.0168,-0.257,0.1677,0.186
175,0.03,0.75,31,0.0867,0.0168,-0.257,0.1677,0.186
175,0.05,0.0,28,-0.1731,-0.0374,-0.2666,0.1138,-0.289
175,0.05,0.0,29,-0.0956,-0.02,-0.2939,0.1496,-0.064
175,0.05,0.0,30,-0.1195,-0.0252,-0.3125,0.1525,-0.097
