ma,buffer,cap,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
150,0.0,0.0,31,0.3161,0.0453,-0.2151,0.131,0.414
150,0.0,0.25,28,0.336,0.0478,-0.171,0.1047,0.512
150,0.0,0.25,29,0.3984,0.0556,-0.1874,0.133,0.485
150,0.0,0.25,30,0.3981,0.0555,-0.1874,0.1352,0.479
150,0.0,0.25,31,0.3981,0.0555,-0.1874,0.1352,0.479
150,0.0,0.5,28,0.3147,0.0451,-0.2232,0.1142,0.455
150,0.0,0.5,29,0.4367,0.0602,-0.2232,0.1433,0.491
150,0.0,0.5,30,0.4377,0.0603,-0.2232,0.1456,0.487
150,0.0,0.5,31,0.4377,0.0603,-0.2232,0.1456,0.487
150,0.0,0.75,28,0.265,0.0386,-0.278,0.1261,0.372
150,0.0,0.75,29,0.3824,0.0536,-0.278,0.153,0.428
150,0.0,0.75,30,0.3965,0.0553,-0.278,0.1568,0.432
150,0.0,0.75,31,0.3965,0.0553,-0.278,0.1568,0.432
150,0.02,0.0,28,0.18,0.027,-0.1875,0.1031,0.318
150,0.02,0.0,29,0.2542,0.0372,-0.1995,0.1321,0.351
150,0.02,0.0,30,0.2522,0.0369,-0.1995,0.1346,0.345
150,0.02,0.0,31,0.2522,0.0369,-0.1995,0.1346,0.345
150,0.02,0.25,28,0.2483,0.0364,-0.2019,0.1081,0.395
150,0.02,0.25,29,0.3265,0.0466,-0.2019,0.136,0.413
150,0.02,0.25,30,0.3244,0.0463,-0.2019,0.1384,0.406
150,0.02,0.25,31,0.3244,0.0463,-0.2019,0.1384,0.406
150,0.02,0.5,28,0.2595,0.0379,-0.2431,0.117,0.386
150,0.02,0.5,29,0.3761,0.0528,-0.2431,0.1455,0.437
150,0.02,0.5,30,0.375,0.0527,-0.2431,0.1481,0.431
150,0.02,0.5,31,0.375,0.0527,-0.2431,0.1481,0.431
150,0.02,0.75,28,0.241,0.0354,-0.2876,0.1279,0.344
150,0.02,0.75,29,0.3559,0.0503,-0.2876,0.1544,0.404
150,0.02,0.75,30,0.3697,0.052,-0.2876,0.1582,0.409
150,0.02,0.75,31,0.3697,0.052,-0.2876,0.1582,0.409
150,0.03,0.0,28,0.1421,0.0217,-0.2253,0.1044,0.264
150,0.03,0.0,29,0.2492,0.0365,-0.2541,0.1359,0.34
150,0.03,0.0,30,0.2214,0.0328,-0.2707,0.1384,0.309
150,0.03,0.0,31,0.2214,0.0328,-0.2707,0.1384,0.309
150,0.03,0.25,28,0.2181,0.0323,-0.2173,0.1092,0.355
150,0.03,0.25,29,0.3309,0.0472,-0.2463,0.1395,0.41
150,0.03,0.25,30,0.3012,0.0434,-0.2631,0.1419,0.379
150,0.03,0.25,31,0.3012,0.0434,-0.2631,0.1419,0.379
150,0.03,0.5,28,0.2449,0.036,-0.2435,0.1176,0.368
150,0.03,0.5,29,0.4019,0.056,-0.2435,0.1487,0.451
150,0.03,0.5,30,0.3706,0.0522,-0.258,0.151,0.422
150,0.03,0.5,31,0.3706,0.0522,-0.258,0.151,0.422
150,0.03,0.75,28,0.2345,0.0346,-0.2862,0.1283,0.337
150,0.03,0.75,29,0.4202,0.0582,-0.2862,0.1582,0.447
150,0.03,0.75,30,0.4042,0.0563,-0.2862,0.1617,0.429
150,0.03,0.75,31,0.4042,0.0563,-0.2862,0.1617,0.429
150,0.05,0.0,28,0.1385,0.0211,-0.2257,0.1079,0.254
150,0.05,0.0,29,0.2451,0.036,-0.2545,0.1386,0.332
150,0.05,0.0,30,0.2143,0.0318,-0.2729,0.1411,0.299
150,0.05,0.0,31,0.2143,0.0318,-0.2729,0.1411,0.299
150,0.05,0.25,28,0.2182,0.0323,-0.2397,0.1125,0.348
150,0.05,0.25,29,0.3302,0.0471,-0.2452,0.1421,0.405
150,0.05,0.25,30,0.2974,0.0429,-0.2638,0.1445,0.371
150,0.05,0.25,31,0.2974,0.0429,-0.2638,0.1445,0.371
150,0.05,0.5,28,0.2456,0.0361,-0.2688,0.1203,0.363
150,0.05,0.5,29,0.4047,0.0563,-0.2688,0.1508,0.449
150,0.05,0.5,30,0.3701,0.0521,-0.2688,0.1531,0.418
150,0.05,0.5,31,0.3701,0.0521,-0.2688,0.1531,0.418
150,0.05,0.75,28,0.2342,0.0345,-0.2988,0.1299,0.334
150,0.05,0.75,29,0.4206,0.0583,-0.2988,0.1595,0.445
150,0.05,0.75,30,0.4046,0.0563,-0.2988,0.163,0.428
150,0.05,0.75,31,0.4046,0.0563,-0.2988,0.163,0.428
175,0.0,0.0,28,0.2522,0.0369,-0.149,0.1003,0.423
175,0.0,0.0,29,0.3446,0.0489,-0.189,0.1303,0.442
175,0.0,0.0,30,0.3374,0.048,-0.189,0.1328,0.43
175,0.0,0.0,31,0.3374,0.048,-0.189,0.1328,0.43
175,0.0,0.25,28,0.3027,0.0436,-0.1824,0.1056,0.469
175,0.0,0.25,29,0.3966,0.0553,-0.189,0.1343,0.48
175,0.0,0.25,30,0.3886,0.0544,-0.189,0.1367,0.467
175,0.0,0.25,31,0.3886,0.0544,-0.189,0.1367,0.467
175,0.0,0.5,28,0.2919,0.0422,-0.2192,0.1145,0.429
175,0.0,0.5,29,0.4118,0.0572,-0.2192,0.1436,0.47
175,0.0,0.5,30,0.4106,0.057,-0.2192,0.1461,0.464
175,0.0,0.5,31,0.4106,0.057,-0.2192,0.1461,0.464
175,0.0,0.75,28,0.2547,0.0373,-0.28,0.1263,0.361
175,0.0,0.75,29,0.3711,0.0522,-0.28,0.1532,0.418
175,0.0,0.75,30,0.3851,0.0539,-0.28,0.157,0.423
175,0.0,0.75,31,0.3851,0.0539,-0.28,0.157,0.423
175,0.02,0.0,28,0.1893,0.0284,-0.1876,0.102,0.333
175,0.02,0.0,29,0.2771,0.0402,-0.189,0.1316,0.374
175,0.02,0.0,30,0.2707,0.0394,-0.1977,0.1341,0.364
175,0.02,0.0,31,0.2707,0.0394,-0.1977,0.1341,0.364
175,0.02,0.25,28,0.2498,0.0366,-0.1956,0.1072,0.399
175,0.02,0.25,29,0.34,0.0483,-0.1956,0.1355,0.426
175,0.02,0.25,30,0.3329,0.0474,-0.1992,0.1379,0.415
175,0.02,0.25,31,0.3329,0.0474,-0.1992,0.1379,0.415
